,date,year,quarter,month,month_name,month_abbreviation,year_month,day,day_of_week,day_name,day_abbreviation,week,is_weekend,fiscal_year,fiscal_quarter,fiscal_month,is_last_day_of_month,is_last_day_of_quarter,is_last_day_of_year
633,2022-09-26 00:00:00.0000000,2022,3,9,September,Sep,202209,26,2,Monday,Mon,39,False,2022,3,9,False,False,False
634,2022-09-27 00:00:00.0000000,2022,3,9,September,Sep,202209,27,3,Tuesday,Tue,39,False,2022,3,9,False,False,False
635,2022-09-28 00:00:00.0000000,2022,3,9,September,Sep,202209,28,4,Wednesday,Wed,39,False,2022,3,9,False,False,False
636,2022-09-29 00:00:00.0000000,2022,3,9,September,Sep,202209,29,5,Thursday,Thu,39,False,2022,3,9,False,False,False
637,2022-09-30 00:00:00.0000000,2022,3,9,September,Sep,202209,30,6,Friday,Fri,39,False,2022,3,9,True,True,False
638,2022-10-01 00:00:00.0000000,2022,4,10,October,Oct,202210,1,7,Saturday,Sat,39,True,2022,4,10,False,False,False
639,2022-10-02 00:00:00.0000000,2022,4,10,October,Oct,202210,2,8,Sunday,Sun,39,True,2022,4,10,False,False,False
640,2022-10-03 00:00:00.0000000,2022,4,10,October,Oct,202210,3,2,Monday,Mon,40,False,2022,4,10,False,False,False
641,2022-10-04 00:00:00.0000000,2022,4,10,October,Oct,202210,4,3,Tuesday,Tue,40,False,2022,4,10,False,False,False
642,2022-10-05 00:00:00.0000000,2022,4,10,October,Oct,202210,5,4,Wednesday,Wed,40,False,2022,4,10,False,False,False
643,2022-10-06 00:00:00.0000000,2022,4,10,October,Oct,202210,6,5,Thursday,Thu,40,False,2022,4,10,False,False,False
644,2022-10-07 00:00:00.0000000,2022,4,10,October,Oct,202210,7,6,Friday,Fri,40,False,2022,4,10,False,False,False
645,2022-10-08 00:00:00.0000000,2022,4,10,October,Oct,202210,8,7,Saturday,Sat,40,True,2022,4,10,False,False,False
646,2022-10-09 00:00:00.0000000,2022,4,10,October,Oct,202210,9,8,Sunday,Sun,40,True,2022,4,10,False,False,False
647,2022-10-10 00:00:00.0000000,2022,4,10,October,Oct,202210,10,2,Monday,Mon,41,False,2022,4,10,False,False,False
648,2022-10-11 00:00:00.0000000,2022,4,10,October,Oct,202210,11,3,Tuesday,Tue,41,False,2022,4,10,False,False,False
649,2022-10-12 00:00:00.0000000,2022,4,10,October,Oct,202210,12,4,Wednesday,Wed,41,False,2022,4,10,False,False,False
650,2022-10-13 00:00:00.0000000,2022,4,10,October,Oct,202210,13,5,Thursday,Thu,41,False,2022,4,10,False,False,False
651,2022-10-14 00:00:00.0000000,2022,4,10,October,Oct,202210,14,6,Friday,Fri,41,False,2022,4,10,False,False,False
652,2022-10-15 00:00:00.0000000,2022,4,10,October,Oct,202210,15,7,Saturday,Sat,41,True,2022,4,10,False,False,False
653,2022-10-16 00:00:00.0000000,2022,4,10,October,Oct,202210,16,8,Sunday,Sun,41,True,2022,4,10,False,False,False
654,2022-10-17 00:00:00.0000000,2022,4,10,October,Oct,202210,17,2,Monday,Mon,42,False,2022,4,10,False,False,False
655,2022-10-18 00:00:00.0000000,2022,4,10,October,Oct,202210,18,3,Tuesday,Tue,42,False,2022,4,10,False,False,False
656,2022-10-19 00:00:00.0000000,2022,4,10,October,Oct,202210,19,4,Wednesday,Wed,42,False,2022,4,10,False,False,False
657,2022-10-20 00:00:00.0000000,2022,4,10,October,Oct,202210,20,5,Thursday,Thu,42,False,2022,4,10,False,False,False
658,2022-10-21 00:00:00.0000000,2022,4,10,October,Oct,202210,21,6,Friday,Fri,42,False,2022,4,10,False,False,False
659,2022-10-22 00:00:00.0000000,2022,4,10,October,Oct,202210,22,7,Saturday,Sat,42,True,2022,4,10,False,False,False
660,2022-10-23 00:00:00.0000000,2022,4,10,October,Oct,202210,23,8,Sunday,Sun,42,True,2022,4,10,False,False,False
661,2022-10-24 00:00:00.0000000,2022,4,10,October,Oct,202210,24,2,Monday,Mon,43,False,2022,4,10,False,False,False
662,2022-10-25 00:00:00.0000000,2022,4,10,October,Oct,202210,25,3,Tuesday,Tue,43,False,2022,4,10,False,False,False
663,2022-10-26 00:00:00.0000000,2022,4,10,October,Oct,202210,26,4,Wednesday,Wed,43,False,2022,4,10,False,False,False
664,2022-10-27 00:00:00.0000000,2022,4,10,October,Oct,202210,27,5,Thursday,Thu,43,False,2022,4,10,False,False,False
665,2022-10-28 00:00:00.0000000,2022,4,10,October,Oct,202210,28,6,Friday,Fri,43,False,2022,4,10,False,False,False
666,2022-10-29 00:00:00.0000000,2022,4,10,October,Oct,202210,29,7,Saturday,Sat,43,True,2022,4,10,False,False,False
667,2022-10-30 00:00:00.0000000,2022,4,10,October,Oct,202210,30,8,Sunday,Sun,43,True,2022,4,10,False,False,False
668,2022-10-31 00:00:00.0000000,2022,4,10,October,Oct,202210,31,2,Monday,Mon,44,False,2022,4,10,True,False,False
669,2022-11-01 00:00:00.0000000,2022,4,11,November,Nov,202211,1,3,Tuesday,Tue,44,False,2022,4,11,False,False,False
670,2022-11-02 00:00:00.0000000,2022,4,11,November,Nov,202211,2,4,Wednesday,Wed,44,False,2022,4,11,False,False,False
671,2022-11-03 00:00:00.0000000,2022,4,11,November,Nov,202211,3,5,Thursday,Thu,44,False,2022,4,11,False,False,False
672,2022-11-04 00:00:00.0000000,2022,4,11,November,Nov,202211,4,6,Friday,Fri,44,False,2022,4,11,False,False,False
673,2022-11-05 00:00:00.0000000,2022,4,11,November,Nov,202211,5,7,Saturday,Sat,44,True,2022,4,11,False,False,False
674,2022-11-06 00:00:00.0000000,2022,4,11,November,Nov,202211,6,8,Sunday,Sun,44,True,2022,4,11,False,False,False
675,2022-11-07 00:00:00.0000000,2022,4,11,November,Nov,202211,7,2,Monday,Mon,45,False,2022,4,11,False,False,False
676,2022-11-08 00:00:00.0000000,2022,4,11,November,Nov,202211,8,3,Tuesday,Tue,45,False,2022,4,11,False,False,False
677,2022-11-09 00:00:00.0000000,2022,4,11,November,Nov,202211,9,4,Wednesday,Wed,45,False,2022,4,11,False,False,False
678,2022-11-10 00:00:00.0000000,2022,4,11,November,Nov,202211,10,5,Thursday,Thu,45,False,2022,4,11,False,False,False
679,2022-11-11 00:00:00.0000000,2022,4,11,November,Nov,202211,11,6,Friday,Fri,45,False,2022,4,11,False,False,False
680,2022-11-12 00:00:00.0000000,2022,4,11,November,Nov,202211,12,7,Saturday,Sat,45,True,2022,4,11,False,False,False
681,2022-11-13 00:00:00.0000000,2022,4,11,November,Nov,202211,13,8,Sunday,Sun,45,True,2022,4,11,False,False,False
682,2022-11-14 00:00:00.0000000,2022,4,11,November,Nov,202211,14,2,Monday,Mon,46,False,2022,4,11,False,False,False
683,2022-11-15 00:00:00.0000000,2022,4,11,November,Nov,202211,15,3,Tuesday,Tue,46,False,2022,4,11,False,False,False
684,2022-11-16 00:00:00.0000000,2022,4,11,November,Nov,202211,16,4,Wednesday,Wed,46,False,2022,4,11,False,False,False
685,2022-11-17 00:00:00.0000000,2022,4,11,November,Nov,202211,17,5,Thursday,Thu,46,False,2022,4,11,False,False,False
686,2022-11-18 00:00:00.0000000,2022,4,11,November,Nov,202211,18,6,Friday,Fri,46,False,2022,4,11,False,False,False
687,2022-11-19 00:00:00.0000000,2022,4,11,November,Nov,202211,19,7,Saturday,Sat,46,True,2022,4,11,False,False,False
688,2022-11-20 00:00:00.0000000,2022,4,11,November,Nov,202211,20,8,Sunday,Sun,46,True,2022,4,11,False,False,False
689,2022-11-21 00:00:00.0000000,2022,4,11,November,Nov,202211,21,2,Monday,Mon,47,False,2022,4,11,False,False,False
690,2022-11-22 00:00:00.0000000,2022,4,11,November,Nov,202211,22,3,Tuesday,Tue,47,False,2022,4,11,False,False,False
691,2022-11-23 00:00:00.0000000,2022,4,11,November,Nov,202211,23,4,Wednesday,Wed,47,False,2022,4,11,False,False,False
692,2022-11-24 00:00:00.0000000,2022,4,11,November,Nov,202211,24,5,Thursday,Thu,47,False,2022,4,11,False,False,False
693,2022-11-25 00:00:00.0000000,2022,4,11,November,Nov,202211,25,6,Friday,Fri,47,False,2022,4,11,False,False,False
694,2022-11-26 00:00:00.0000000,2022,4,11,November,Nov,202211,26,7,Saturday,Sat,47,True,2022,4,11,False,False,False
695,2022-11-27 00:00:00.0000000,2022,4,11,November,Nov,202211,27,8,Sunday,Sun,47,True,2022,4,11,False,False,False
696,2022-11-28 00:00:00.0000000,2022,4,11,November,Nov,202211,28,2,Monday,Mon,48,False,2022,4,11,False,False,False
697,2022-11-29 00:00:00.0000000,2022,4,11,November,Nov,202211,29,3,Tuesday,Tue,48,False,2022,4,11,False,False,False
698,2022-11-30 00:00:00.0000000,2022,4,11,November,Nov,202211,30,4,Wednesday,Wed,48,False,2022,4,11,True,False,False
699,2022-12-01 00:00:00.0000000,2022,4,12,December,Dec,202212,1,5,Thursday,Thu,48,False,2022,4,12,False,False,False
700,2022-12-02 00:00:00.0000000,2022,4,12,December,Dec,202212,2,6,Friday,Fri,48,False,2022,4,12,False,False,False
701,2022-12-03 00:00:00.0000000,2022,4,12,December,Dec,202212,3,7,Saturday,Sat,48,True,2022,4,12,False,False,False
702,2022-12-04 00:00:00.0000000,2022,4,12,December,Dec,202212,4,8,Sunday,Sun,48,True,2022,4,12,False,False,False
703,2022-12-05 00:00:00.0000000,2022,4,12,December,Dec,202212,5,2,Monday,Mon,49,False,2022,4,12,False,False,False
704,2022-12-06 00:00:00.0000000,2022,4,12,December,Dec,202212,6,3,Tuesday,Tue,49,False,2022,4,12,False,False,False
705,2022-12-07 00:00:00.0000000,2022,4,12,December,Dec,202212,7,4,Wednesday,Wed,49,False,2022,4,12,False,False,False
706,2022-12-08 00:00:00.0000000,2022,4,12,December,Dec,202212,8,5,Thursday,Thu,49,False,2022,4,12,False,False,False
707,2022-12-09 00:00:00.0000000,2022,4,12,December,Dec,202212,9,6,Friday,Fri,49,False,2022,4,12,False,False,False
708,2022-12-10 00:00:00.0000000,2022,4,12,December,Dec,202212,10,7,Saturday,Sat,49,True,2022,4,12,False,False,False
709,2022-12-11 00:00:00.0000000,2022,4,12,December,Dec,202212,11,8,Sunday,Sun,49,True,2022,4,12,False,False,False
710,2022-12-12 00:00:00.0000000,2022,4,12,December,Dec,202212,12,2,Monday,Mon,50,False,2022,4,12,False,False,False
711,2022-12-13 00:00:00.0000000,2022,4,12,December,Dec,202212,13,3,Tuesday,Tue,50,False,2022,4,12,False,False,False
712,2022-12-14 00:00:00.0000000,2022,4,12,December,Dec,202212,14,4,Wednesday,Wed,50,False,2022,4,12,False,False,False
713,2022-12-15 00:00:00.0000000,2022,4,12,December,Dec,202212,15,5,Thursday,Thu,50,False,2022,4,12,False,False,False
714,2022-12-16 00:00:00.0000000,2022,4,12,December,Dec,202212,16,6,Friday,Fri,50,False,2022,4,12,False,False,False
715,2022-12-17 00:00:00.0000000,2022,4,12,December,Dec,202212,17,7,Saturday,Sat,50,True,2022,4,12,False,False,False
716,2022-12-18 00:00:00.0000000,2022,4,12,December,Dec,202212,18,8,Sunday,Sun,50,True,2022,4,12,False,False,False
717,2022-12-19 00:00:00.0000000,2022,4,12,December,Dec,202212,19,2,Monday,Mon,51,False,2022,4,12,False,False,False
718,2022-12-20 00:00:00.0000000,2022,4,12,December,Dec,202212,20,3,Tuesday,Tue,51,False,2022,4,12,False,False,False
719,2022-12-21 00:00:00.0000000,2022,4,12,December,Dec,202212,21,4,Wednesday,Wed,51,False,2022,4,12,False,False,False
720,2022-12-22 00:00:00.0000000,2022,4,12,December,Dec,202212,22,5,Thursday,Thu,51,False,2022,4,12,False,False,False
721,2022-12-23 00:00:00.0000000,2022,4,12,December,Dec,202212,23,6,Friday,Fri,51,False,2022,4,12,False,False,False
722,2022-12-24 00:00:00.0000000,2022,4,12,December,Dec,202212,24,7,Saturday,Sat,51,True,2022,4,12,False,False,False
723,2022-12-25 00:00:00.0000000,2022,4,12,December,Dec,202212,25,8,Sunday,Sun,51,True,2022,4,12,False,False,False
724,2022-12-26 00:00:00.0000000,2022,4,12,December,Dec,202212,26,2,Monday,Mon,52,False,2022,4,12,False,False,False
725,2022-12-27 00:00:00.0000000,2022,4,12,December,Dec,202212,27,3,Tuesday,Tue,52,False,2022,4,12,False,False,False
726,2022-12-28 00:00:00.0000000,2022,4,12,December,Dec,202212,28,4,Wednesday,Wed,52,False,2022,4,12,False,False,False
727,2022-12-29 00:00:00.0000000,2022,4,12,December,Dec,202212,29,5,Thursday,Thu,52,False,2022,4,12,False,False,False
728,2022-12-30 00:00:00.0000000,2022,4,12,December,Dec,202212,30,6,Friday,Fri,52,False,2022,4,12,False,False,False
729,2022-12-31 00:00:00.0000000,2022,4,12,December,Dec,202212,31,7,Saturday,Sat,52,True,2022,4,12,True,True,True
730,2023-01-01 00:00:00.0000000,2023,1,1,January,Jan,202301,1,8,Sunday,Sun,52,True,2023,1,1,False,False,False
731,2023-01-02 00:00:00.0000000,2023,1,1,January,Jan,202301,2,2,Monday,Mon,1,False,2023,1,1,False,False,False
732,2023-01-03 00:00:00.0000000,2023,1,1,January,Jan,202301,3,3,Tuesday,Tue,1,False,2023,1,1,False,False,False
733,2023-01-04 00:00:00.0000000,2023,1,1,January,Jan,202301,4,4,Wednesday,Wed,1,False,2023,1,1,False,False,False
734,2023-01-05 00:00:00.0000000,2023,1,1,January,Jan,202301,5,5,Thursday,Thu,1,False,2023,1,1,False,False,False
735,2023-01-06 00:00:00.0000000,2023,1,1,January,Jan,202301,6,6,Friday,Fri,1,False,2023,1,1,False,False,False
736,2023-01-07 00:00:00.0000000,2023,1,1,January,Jan,202301,7,7,Saturday,Sat,1,True,2023,1,1,False,False,False
737,2023-01-08 00:00:00.0000000,2023,1,1,January,Jan,202301,8,8,Sunday,Sun,1,True,2023,1,1,False,False,False
738,2023-01-09 00:00:00.0000000,2023,1,1,January,Jan,202301,9,2,Monday,Mon,2,False,2023,1,1,False,False,False
739,2023-01-10 00:00:00.0000000,2023,1,1,January,Jan,202301,10,3,Tuesday,Tue,2,False,2023,1,1,False,False,False
740,2023-01-11 00:00:00.0000000,2023,1,1,January,Jan,202301,11,4,Wednesday,Wed,2,False,2023,1,1,False,False,False
741,2023-01-12 00:00:00.0000000,2023,1,1,January,Jan,202301,12,5,Thursday,Thu,2,False,2023,1,1,False,False,False
742,2023-01-13 00:00:00.0000000,2023,1,1,January,Jan,202301,13,6,Friday,Fri,2,False,2023,1,1,False,False,False
743,2023-01-14 00:00:00.0000000,2023,1,1,January,Jan,202301,14,7,Saturday,Sat,2,True,2023,1,1,False,False,False
744,2023-01-15 00:00:00.0000000,2023,1,1,January,Jan,202301,15,8,Sunday,Sun,2,True,2023,1,1,False,False,False
745,2023-01-16 00:00:00.0000000,2023,1,1,January,Jan,202301,16,2,Monday,Mon,3,False,2023,1,1,False,False,False
746,2023-01-17 00:00:00.0000000,2023,1,1,January,Jan,202301,17,3,Tuesday,Tue,3,False,2023,1,1,False,False,False
747,2023-01-18 00:00:00.0000000,2023,1,1,January,Jan,202301,18,4,Wednesday,Wed,3,False,2023,1,1,False,False,False
748,2023-01-19 00:00:00.0000000,2023,1,1,January,Jan,202301,19,5,Thursday,Thu,3,False,2023,1,1,False,False,False
749,2023-01-20 00:00:00.0000000,2023,1,1,January,Jan,202301,20,6,Friday,Fri,3,False,2023,1,1,False,False,False
750,2023-01-21 00:00:00.0000000,2023,1,1,January,Jan,202301,21,7,Saturday,Sat,3,True,2023,1,1,False,False,False
751,2023-01-22 00:00:00.0000000,2023,1,1,January,Jan,202301,22,8,Sunday,Sun,3,True,2023,1,1,False,False,False
752,2023-01-23 00:00:00.0000000,2023,1,1,January,Jan,202301,23,2,Monday,Mon,4,False,2023,1,1,False,False,False
753,2023-01-24 00:00:00.0000000,2023,1,1,January,Jan,202301,24,3,Tuesday,Tue,4,False,2023,1,1,False,False,False
754,2023-01-25 00:00:00.0000000,2023,1,1,January,Jan,202301,25,4,Wednesday,Wed,4,False,2023,1,1,False,False,False
755,2023-01-26 00:00:00.0000000,2023,1,1,January,Jan,202301,26,5,Thursday,Thu,4,False,2023,1,1,False,False,False
756,2023-01-27 00:00:00.0000000,2023,1,1,January,Jan,202301,27,6,Friday,Fri,4,False,2023,1,1,False,False,False
757,2023-01-28 00:00:00.0000000,2023,1,1,January,Jan,202301,28,7,Saturday,Sat,4,True,2023,1,1,False,False,False
758,2023-01-29 00:00:00.0000000,2023,1,1,January,Jan,202301,29,8,Sunday,Sun,4,True,2023,1,1,False,False,False
759,2023-01-30 00:00:00.0000000,2023,1,1,January,Jan,202301,30,2,Monday,Mon,5,False,2023,1,1,False,False,False
760,2023-01-31 00:00:00.0000000,2023,1,1,January,Jan,202301,31,3,Tuesday,Tue,5,False,2023,1,1,True,False,False
761,2023-02-01 00:00:00.0000000,2023,1,2,February,Feb,202302,1,4,Wednesday,Wed,5,False,2023,1,2,False,False,False
762,2023-02-02 00:00:00.0000000,2023,1,2,February,Feb,202302,2,5,Thursday,Thu,5,False,2023,1,2,False,False,False
763,2023-02-03 00:00:00.0000000,2023,1,2,February,Feb,202302,3,6,Friday,Fri,5,False,2023,1,2,False,False,False
764,2023-02-04 00:00:00.0000000,2023,1,2,February,Feb,202302,4,7,Saturday,Sat,5,True,2023,1,2,False,False,False
765,2023-02-05 00:00:00.0000000,2023,1,2,February,Feb,202302,5,8,Sunday,Sun,5,True,2023,1,2,False,False,False
766,2023-02-06 00:00:00.0000000,2023,1,2,February,Feb,202302,6,2,Monday,Mon,6,False,2023,1,2,False,False,False
767,2023-02-07 00:00:00.0000000,2023,1,2,February,Feb,202302,7,3,Tuesday,Tue,6,False,2023,1,2,False,False,False
768,2023-02-08 00:00:00.0000000,2023,1,2,February,Feb,202302,8,4,Wednesday,Wed,6,False,2023,1,2,False,False,False
769,2023-02-09 00:00:00.0000000,2023,1,2,February,Feb,202302,9,5,Thursday,Thu,6,False,2023,1,2,False,False,False
770,2023-02-10 00:00:00.0000000,2023,1,2,February,Feb,202302,10,6,Friday,Fri,6,False,2023,1,2,False,False,False
771,2023-02-11 00:00:00.0000000,2023,1,2,February,Feb,202302,11,7,Saturday,Sat,6,True,2023,1,2,False,False,False
772,2023-02-12 00:00:00.0000000,2023,1,2,February,Feb,202302,12,8,Sunday,Sun,6,True,2023,1,2,False,False,False
773,2023-02-13 00:00:00.0000000,2023,1,2,February,Feb,202302,13,2,Monday,Mon,7,False,2023,1,2,False,False,False
774,2023-02-14 00:00:00.0000000,2023,1,2,February,Feb,202302,14,3,Tuesday,Tue,7,False,2023,1,2,False,False,False
775,2023-02-15 00:00:00.0000000,2023,1,2,February,Feb,202302,15,4,Wednesday,Wed,7,False,2023,1,2,False,False,False
776,2023-02-16 00:00:00.0000000,2023,1,2,February,Feb,202302,16,5,Thursday,Thu,7,False,2023,1,2,False,False,False
777,2023-02-17 00:00:00.0000000,2023,1,2,February,Feb,202302,17,6,Friday,Fri,7,False,2023,1,2,False,False,False
778,2023-02-18 00:00:00.0000000,2023,1,2,February,Feb,202302,18,7,Saturday,Sat,7,True,2023,1,2,False,False,False
779,2023-02-19 00:00:00.0000000,2023,1,2,February,Feb,202302,19,8,Sunday,Sun,7,True,2023,1,2,False,False,False
780,2023-02-20 00:00:00.0000000,2023,1,2,February,Feb,202302,20,2,Monday,Mon,8,False,2023,1,2,False,False,False
781,2023-02-21 00:00:00.0000000,2023,1,2,February,Feb,202302,21,3,Tuesday,Tue,8,False,2023,1,2,False,False,False
782,2023-02-22 00:00:00.0000000,2023,1,2,February,Feb,202302,22,4,Wednesday,Wed,8,False,2023,1,2,False,False,False
783,2023-02-23 00:00:00.0000000,2023,1,2,February,Feb,202302,23,5,Thursday,Thu,8,False,2023,1,2,False,False,False
784,2023-02-24 00:00:00.0000000,2023,1,2,February,Feb,202302,24,6,Friday,Fri,8,False,2023,1,2,False,False,False
785,2023-02-25 00:00:00.0000000,2023,1,2,February,Feb,202302,25,7,Saturday,Sat,8,True,2023,1,2,False,False,False
786,2023-02-26 00:00:00.0000000,2023,1,2,February,Feb,202302,26,8,Sunday,Sun,8,True,2023,1,2,False,False,False
787,2023-02-27 00:00:00.0000000,2023,1,2,February,Feb,202302,27,2,Monday,Mon,9,False,2023,1,2,False,False,False
788,2023-02-28 00:00:00.0000000,2023,1,2,February,Feb,202302,28,3,Tuesday,Tue,9,False,2023,1,2,True,False,False
789,2023-03-01 00:00:00.0000000,2023,1,3,March,Mar,202303,1,4,Wednesday,Wed,9,False,2023,1,3,False,False,False
790,2023-03-02 00:00:00.0000000,2023,1,3,March,Mar,202303,2,5,Thursday,Thu,9,False,2023,1,3,False,False,False
791,2023-03-03 00:00:00.0000000,2023,1,3,March,Mar,202303,3,6,Friday,Fri,9,False,2023,1,3,False,False,False
792,2023-03-04 00:00:00.0000000,2023,1,3,March,Mar,202303,4,7,Saturday,Sat,9,True,2023,1,3,False,False,False
793,2023-03-05 00:00:00.0000000,2023,1,3,March,Mar,202303,5,8,Sunday,Sun,9,True,2023,1,3,False,False,False
794,2023-03-06 00:00:00.0000000,2023,1,3,March,Mar,202303,6,2,Monday,Mon,10,False,2023,1,3,False,False,False
795,2023-03-07 00:00:00.0000000,2023,1,3,March,Mar,202303,7,3,Tuesday,Tue,10,False,2023,1,3,False,False,False
796,2023-03-08 00:00:00.0000000,2023,1,3,March,Mar,202303,8,4,Wednesday,Wed,10,False,2023,1,3,False,False,False
797,2023-03-09 00:00:00.0000000,2023,1,3,March,Mar,202303,9,5,Thursday,Thu,10,False,2023,1,3,False,False,False
798,2023-03-10 00:00:00.0000000,2023,1,3,March,Mar,202303,10,6,Friday,Fri,10,False,2023,1,3,False,False,False
799,2023-03-11 00:00:00.0000000,2023,1,3,March,Mar,202303,11,7,Saturday,Sat,10,True,2023,1,3,False,False,False
800,2023-03-12 00:00:00.0000000,2023,1,3,March,Mar,202303,12,8,Sunday,Sun,10,True,2023,1,3,False,False,False
801,2023-03-13 00:00:00.0000000,2023,1,3,March,Mar,202303,13,2,Monday,Mon,11,False,2023,1,3,False,False,False
802,2023-03-14 00:00:00.0000000,2023,1,3,March,Mar,202303,14,3,Tuesday,Tue,11,False,2023,1,3,False,False,False
803,2023-03-15 00:00:00.0000000,2023,1,3,March,Mar,202303,15,4,Wednesday,Wed,11,False,2023,1,3,False,False,False
804,2023-03-16 00:00:00.0000000,2023,1,3,March,Mar,202303,16,5,Thursday,Thu,11,False,2023,1,3,False,False,False
805,2023-03-17 00:00:00.0000000,2023,1,3,March,Mar,202303,17,6,Friday,Fri,11,False,2023,1,3,False,False,False
806,2023-03-18 00:00:00.0000000,2023,1,3,March,Mar,202303,18,7,Saturday,Sat,11,True,2023,1,3,False,False,False
807,2023-03-19 00:00:00.0000000,2023,1,3,March,Mar,202303,19,8,Sunday,Sun,11,True,2023,1,3,False,False,False
808,2023-03-20 00:00:00.0000000,2023,1,3,March,Mar,202303,20,2,Monday,Mon,12,False,2023,1,3,False,False,False
809,2023-03-21 00:00:00.0000000,2023,1,3,March,Mar,202303,21,3,Tuesday,Tue,12,False,2023,1,3,False,False,False
810,2023-03-22 00:00:00.0000000,2023,1,3,March,Mar,202303,22,4,Wednesday,Wed,12,False,2023,1,3,False,False,False
811,2023-03-23 00:00:00.0000000,2023,1,3,March,Mar,202303,23,5,Thursday,Thu,12,False,2023,1,3,False,False,False
812,2023-03-24 00:00:00.0000000,2023,1,3,March,Mar,202303,24,6,Friday,Fri,12,False,2023,1,3,False,False,False
813,2023-03-25 00:00:00.0000000,2023,1,3,March,Mar,202303,25,7,Saturday,Sat,12,True,2023,1,3,False,False,False
814,2023-03-26 00:00:00.0000000,2023,1,3,March,Mar,202303,26,8,Sunday,Sun,12,True,2023,1,3,False,False,False
815,2023-03-27 00:00:00.0000000,2023,1,3,March,Mar,202303,27,2,Monday,Mon,13,False,2023,1,3,False,False,False
816,2023-03-28 00:00:00.0000000,2023,1,3,March,Mar,202303,28,3,Tuesday,Tue,13,False,2023,1,3,False,False,False
817,2023-03-29 00:00:00.0000000,2023,1,3,March,Mar,202303,29,4,Wednesday,Wed,13,False,2023,1,3,False,False,False
818,2023-03-30 00:00:00.0000000,2023,1,3,March,Mar,202303,30,5,Thursday,Thu,13,False,2023,1,3,False,False,False
819,2023-03-31 00:00:00.0000000,2023,1,3,March,Mar,202303,31,6,Friday,Fri,13,False,2023,1,3,True,True,False
820,2023-04-01 00:00:00.0000000,2023,2,4,April,Apr,202304,1,7,Saturday,Sat,13,True,2023,2,4,False,False,False
821,2023-04-02 00:00:00.0000000,2023,2,4,April,Apr,202304,2,8,Sunday,Sun,13,True,2023,2,4,False,False,False
822,2023-04-03 00:00:00.0000000,2023,2,4,April,Apr,202304,3,2,Monday,Mon,14,False,2023,2,4,False,False,False
823,2023-04-04 00:00:00.0000000,2023,2,4,April,Apr,202304,4,3,Tuesday,Tue,14,False,2023,2,4,False,False,False
824,2023-04-05 00:00:00.0000000,2023,2,4,April,Apr,202304,5,4,Wednesday,Wed,14,False,2023,2,4,False,False,False
825,2023-04-06 00:00:00.0000000,2023,2,4,April,Apr,202304,6,5,Thursday,Thu,14,False,2023,2,4,False,False,False
826,2023-04-07 00:00:00.0000000,2023,2,4,April,Apr,202304,7,6,Friday,Fri,14,False,2023,2,4,False,False,False
827,2023-04-08 00:00:00.0000000,2023,2,4,April,Apr,202304,8,7,Saturday,Sat,14,True,2023,2,4,False,False,False
828,2023-04-09 00:00:00.0000000,2023,2,4,April,Apr,202304,9,8,Sunday,Sun,14,True,2023,2,4,False,False,False
829,2023-04-10 00:00:00.0000000,2023,2,4,April,Apr,202304,10,2,Monday,Mon,15,False,2023,2,4,False,False,False
830,2023-04-11 00:00:00.0000000,2023,2,4,April,Apr,202304,11,3,Tuesday,Tue,15,False,2023,2,4,False,False,False
831,2023-04-12 00:00:00.0000000,2023,2,4,April,Apr,202304,12,4,Wednesday,Wed,15,False,2023,2,4,False,False,False
832,2023-04-13 00:00:00.0000000,2023,2,4,April,Apr,202304,13,5,Thursday,Thu,15,False,2023,2,4,False,False,False
833,2023-04-14 00:00:00.0000000,2023,2,4,April,Apr,202304,14,6,Friday,Fri,15,False,2023,2,4,False,False,False
834,2023-04-15 00:00:00.0000000,2023,2,4,April,Apr,202304,15,7,Saturday,Sat,15,True,2023,2,4,False,False,False
835,2023-04-16 00:00:00.0000000,2023,2,4,April,Apr,202304,16,8,Sunday,Sun,15,True,2023,2,4,False,False,False
836,2023-04-17 00:00:00.0000000,2023,2,4,April,Apr,202304,17,2,Monday,Mon,16,False,2023,2,4,False,False,False
837,2023-04-18 00:00:00.0000000,2023,2,4,April,Apr,202304,18,3,Tuesday,Tue,16,False,2023,2,4,False,False,False
838,2023-04-19 00:00:00.0000000,2023,2,4,April,Apr,202304,19,4,Wednesday,Wed,16,False,2023,2,4,False,False,False
839,2023-04-20 00:00:00.0000000,2023,2,4,April,Apr,202304,20,5,Thursday,Thu,16,False,2023,2,4,False,False,False
840,2023-04-21 00:00:00.0000000,2023,2,4,April,Apr,202304,21,6,Friday,Fri,16,False,2023,2,4,False,False,False
841,2023-04-22 00:00:00.0000000,2023,2,4,April,Apr,202304,22,7,Saturday,Sat,16,True,2023,2,4,False,False,False
842,2023-04-23 00:00:00.0000000,2023,2,4,April,Apr,202304,23,8,Sunday,Sun,16,True,2023,2,4,False,False,False
843,2023-04-24 00:00:00.0000000,2023,2,4,April,Apr,202304,24,2,Monday,Mon,17,False,2023,2,4,False,False,False
844,2023-04-25 00:00:00.0000000,2023,2,4,April,Apr,202304,25,3,Tuesday,Tue,17,False,2023,2,4,False,False,False
845,2023-04-26 00:00:00.0000000,2023,2,4,April,Apr,202304,26,4,Wednesday,Wed,17,False,2023,2,4,False,False,False
